paper_id,study_id,method,status,n_records,path
040_Ofori_et_al_1988_Maize_cowpea_intercrop_system_eff,40,mas,skipped,28,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/040_Ofori_et_al_1988_Maize_cowpea_intercrop_system_eff__mas.csv
041_Willey_et_al_1981_A_field_technique_for_separating,41,direct_llm,skipped,3,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/041_Willey_et_al_1981_A_field_technique_for_separating__direct_llm.csv
041_Willey_et_al_1981_A_field_technique_for_separating,41,static_workflow,skipped,1,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/041_Willey_et_al_1981_A_field_technique_for_separating__static_workflow.csv
041_Willey_et_al_1981_A_field_technique_for_separating,41,mas,skipped,6,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/041_Willey_et_al_1981_A_field_technique_for_separating__mas.csv
042_Ntare_1990_Intercropping_morphologically_different,42,direct_llm,skipped,38,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/042_Ntare_1990_Intercropping_morphologically_different__direct_llm.csv
042_Ntare_1990_Intercropping_morphologically_different,42,static_workflow,skipped,34,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/042_Ntare_1990_Intercropping_morphologically_different__static_workflow.csv
042_Ntare_1990_Intercropping_morphologically_different,42,mas,skipped,36,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/042_Ntare_1990_Intercropping_morphologically_different__mas.csv
043_Chowdhury_et_al_1994_Comparison_of_nitrogen_phosph,43,direct_llm,skipped,8,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/043_Chowdhury_et_al_1994_Comparison_of_nitrogen_phosph__direct_llm.csv
043_Chowdhury_et_al_1994_Comparison_of_nitrogen_phosph,43,static_workflow,skipped,8,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/043_Chowdhury_et_al_1994_Comparison_of_nitrogen_phosph__static_workflow.csv
043_Chowdhury_et_al_1994_Comparison_of_nitrogen_phosph,43,mas,skipped,14,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/043_Chowdhury_et_al_1994_Comparison_of_nitrogen_phosph__mas.csv
044_Schmidtke_et_al_Soil_and_atmospheric_nitrogen_upta,44,static_workflow,skipped_gap,0,
045_Akanvou_et_al_2001_Evaluating_the_use_of_two_contr,45,direct_llm,skipped,5,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/045_Akanvou_et_al_2001_Evaluating_the_use_of_two_contr__direct_llm.csv
045_Akanvou_et_al_2001_Evaluating_the_use_of_two_contr,45,static_workflow,skipped,20,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/045_Akanvou_et_al_2001_Evaluating_the_use_of_two_contr__static_workflow.csv
045_Akanvou_et_al_2001_Evaluating_the_use_of_two_contr,45,mas,skipped,24,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/045_Akanvou_et_al_2001_Evaluating_the_use_of_two_contr__mas.csv
046_Moynihan_et_al_1996_Intercropping_annual_medic_wit,46,direct_llm,skipped,9,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/046_Moynihan_et_al_1996_Intercropping_annual_medic_wit__direct_llm.csv
046_Moynihan_et_al_1996_Intercropping_annual_medic_wit,46,static_workflow,skipped,8,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/046_Moynihan_et_al_1996_Intercropping_annual_medic_wit__static_workflow.csv
046_Moynihan_et_al_1996_Intercropping_annual_medic_wit,46,mas,skipped,6,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/046_Moynihan_et_al_1996_Intercropping_annual_medic_wit__mas.csv
047_Reynolds_et_al_1994_Intercropping_wheat_and_barley,47,static_workflow,skipped_gap,0,
048_Ofori_et_al_1987_Evaluation_of_N_fixation_and_nitr,48,direct_llm,skipped,6,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/048_Ofori_et_al_1987_Evaluation_of_N_fixation_and_nitr__direct_llm.csv
048_Ofori_et_al_1987_Evaluation_of_N_fixation_and_nitr,48,static_workflow,skipped,6,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/048_Ofori_et_al_1987_Evaluation_of_N_fixation_and_nitr__static_workflow.csv
048_Ofori_et_al_1987_Evaluation_of_N_fixation_and_nitr,48,mas,skipped,0,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/048_Ofori_et_al_1987_Evaluation_of_N_fixation_and_nitr__mas.csv
049_Ofori_et_al_1987_Relative_sowing_time_and_density_,49,static_workflow,skipped_gap,0,
050_Ofori_et_al_1987_The_combined_effects_of_nitrogen_,50,direct_llm,skipped,4,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/050_Ofori_et_al_1987_The_combined_effects_of_nitrogen___direct_llm.csv
050_Ofori_et_al_1987_The_combined_effects_of_nitrogen_,50,static_workflow,skipped,4,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/050_Ofori_et_al_1987_The_combined_effects_of_nitrogen___static_workflow.csv
050_Ofori_et_al_1987_The_combined_effects_of_nitrogen_,50,mas,skipped,4,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/050_Ofori_et_al_1987_The_combined_effects_of_nitrogen___mas.csv
051_Mason_1986_Cassava_cowpea_and_cassava_peanut_inter,51,direct_llm,skipped,4,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/051_Mason_1986_Cassava_cowpea_and_cassava_peanut_inter__direct_llm.csv
051_Mason_1986_Cassava_cowpea_and_cassava_peanut_inter,51,static_workflow,skipped,4,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/051_Mason_1986_Cassava_cowpea_and_cassava_peanut_inter__static_workflow.csv
051_Mason_1986_Cassava_cowpea_and_cassava_peanut_inter,51,mas,skipped,0,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/051_Mason_1986_Cassava_cowpea_and_cassava_peanut_inter__mas.csv
052_Ong_et_al_1991The_microclimate_and_productivity_of,52,direct_llm,skipped,6,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/052_Ong_et_al_1991The_microclimate_and_productivity_of__direct_llm.csv
052_Ong_et_al_1991The_microclimate_and_productivity_of,52,static_workflow,skipped,6,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/052_Ong_et_al_1991The_microclimate_and_productivity_of__static_workflow.csv
052_Ong_et_al_1991The_microclimate_and_productivity_of,52,mas,skipped,0,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/052_Ong_et_al_1991The_microclimate_and_productivity_of__mas.csv
053_Vyas_2006_Productivity_and_economics_of_integrated,53,direct_llm,skipped,28,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/053_Vyas_2006_Productivity_and_economics_of_integrated__direct_llm.csv
053_Vyas_2006_Productivity_and_economics_of_integrated,53,static_workflow,skipped,32,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/053_Vyas_2006_Productivity_and_economics_of_integrated__static_workflow.csv
053_Vyas_2006_Productivity_and_economics_of_integrated,53,mas,skipped,0,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/053_Vyas_2006_Productivity_and_economics_of_integrated__mas.csv
054_Morgado_2008_Optimum_plant_population_for_maize_be,54,static_workflow,skipped_gap,0,
055_Reddy_et_al_1990_Genotype_effects_in_millet_cowpea,55,direct_llm,skipped_gap,0,
055_Reddy_et_al_1990_Genotype_effects_in_millet_cowpea,55,static_workflow,skipped_gap,0,
055_Reddy_et_al_1990_Genotype_effects_in_millet_cowpea,55,mas,skipped_gap,0,
056_Behera_et_al_2002_Biological_and_economical_feasib,56,direct_llm,skipped_gap,0,
056_Behera_et_al_2002_Biological_and_economical_feasib,56,static_workflow,skipped_gap,0,
056_Behera_et_al_2002_Biological_and_economical_feasib,56,mas,skipped_gap,0,
057_Giri_1990_Studies_on_pigeonpea_and_groundnut_intec,57,direct_llm,skipped_gap,0,
058_Ossom_et_al_2005_intercropping_maize_with_grain_le,58,direct_llm,skipped,2,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/058_Ossom_et_al_2005_intercropping_maize_with_grain_le__direct_llm.csv
058_Ossom_et_al_2005_intercropping_maize_with_grain_le,58,static_workflow,skipped,2,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/058_Ossom_et_al_2005_intercropping_maize_with_grain_le__static_workflow.csv
058_Ossom_et_al_2005_intercropping_maize_with_grain_le,58,mas,skipped,2,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/058_Ossom_et_al_2005_intercropping_maize_with_grain_le__mas.csv
059_Tomar_et_al_1987_Effect_of_planting_patterns_in_pi,59,direct_llm,skipped,15,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/059_Tomar_et_al_1987_Effect_of_planting_patterns_in_pi__direct_llm.csv
059_Tomar_et_al_1987_Effect_of_planting_patterns_in_pi,59,static_workflow,skipped,15,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/059_Tomar_et_al_1987_Effect_of_planting_patterns_in_pi__static_workflow.csv
059_Tomar_et_al_1987_Effect_of_planting_patterns_in_pi,59,mas,skipped,21,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/059_Tomar_et_al_1987_Effect_of_planting_patterns_in_pi__mas.csv
060_Ahmed_et_al_2000_Studies_on_yield_land_equivalent_,60,direct_llm,skipped,3,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/060_Ahmed_et_al_2000_Studies_on_yield_land_equivalent___direct_llm.csv
060_Ahmed_et_al_2000_Studies_on_yield_land_equivalent_,60,static_workflow,skipped,3,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/060_Ahmed_et_al_2000_Studies_on_yield_land_equivalent___static_workflow.csv
060_Ahmed_et_al_2000_Studies_on_yield_land_equivalent_,60,mas,skipped,3,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/060_Ahmed_et_al_2000_Studies_on_yield_land_equivalent___mas.csv
061_Sarkar_et_al_2000_Production_potential_and_economi,61,direct_llm,skipped,8,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/061_Sarkar_et_al_2000_Production_potential_and_economi__direct_llm.csv
061_Sarkar_et_al_2000_Production_potential_and_economi,61,static_workflow,skipped,24,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/061_Sarkar_et_al_2000_Production_potential_and_economi__static_workflow.csv
061_Sarkar_et_al_2000_Production_potential_and_economi,61,mas,skipped,13,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/061_Sarkar_et_al_2000_Production_potential_and_economi__mas.csv
062_Subramanian_et_al_1987_Intercropping_effects_on_yi,62,direct_llm,skipped,2,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/062_Subramanian_et_al_1987_Intercropping_effects_on_yi__direct_llm.csv
062_Subramanian_et_al_1987_Intercropping_effects_on_yi,62,static_workflow,skipped,2,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/062_Subramanian_et_al_1987_Intercropping_effects_on_yi__static_workflow.csv
062_Subramanian_et_al_1987_Intercropping_effects_on_yi,62,mas,skipped,2,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/062_Subramanian_et_al_1987_Intercropping_effects_on_yi__mas.csv
063_Mustsaers_1978_Mixed_cropping_experiements_with_ma,63,direct_llm,skipped,5,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/063_Mustsaers_1978_Mixed_cropping_experiements_with_ma__direct_llm.csv
063_Mustsaers_1978_Mixed_cropping_experiements_with_ma,63,static_workflow,skipped,4,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/063_Mustsaers_1978_Mixed_cropping_experiements_with_ma__static_workflow.csv
063_Mustsaers_1978_Mixed_cropping_experiements_with_ma,63,mas,skipped,0,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/063_Mustsaers_1978_Mixed_cropping_experiements_with_ma__mas.csv
064_Ogbuehi_et_al_1987_Intercropping_carrot_and_sweetc,64,direct_llm,skipped,6,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/064_Ogbuehi_et_al_1987_Intercropping_carrot_and_sweetc__direct_llm.csv
064_Ogbuehi_et_al_1987_Intercropping_carrot_and_sweetc,64,static_workflow,skipped,6,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/064_Ogbuehi_et_al_1987_Intercropping_carrot_and_sweetc__static_workflow.csv
064_Ogbuehi_et_al_1987_Intercropping_carrot_and_sweetc,64,mas,skipped,10,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/064_Ogbuehi_et_al_1987_Intercropping_carrot_and_sweetc__mas.csv
065_Mei_et_al_2012_Maize_faba_bean_intercropping_with_,65,direct_llm,skipped,5,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/065_Mei_et_al_2012_Maize_faba_bean_intercropping_with___direct_llm.csv
065_Mei_et_al_2012_Maize_faba_bean_intercropping_with_,65,static_workflow,skipped,5,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/065_Mei_et_al_2012_Maize_faba_bean_intercropping_with___static_workflow.csv
065_Mei_et_al_2012_Maize_faba_bean_intercropping_with_,65,mas,skipped,5,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/065_Mei_et_al_2012_Maize_faba_bean_intercropping_with___mas.csv
066_Ciftci_et_al_2005_Economic_benefits_ofmixed_croppi,66,direct_llm,skipped,12,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/066_Ciftci_et_al_2005_Economic_benefits_ofmixed_croppi__direct_llm.csv
066_Ciftci_et_al_2005_Economic_benefits_ofmixed_croppi,66,static_workflow,skipped,12,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/066_Ciftci_et_al_2005_Economic_benefits_ofmixed_croppi__static_workflow.csv
066_Ciftci_et_al_2005_Economic_benefits_ofmixed_croppi,66,mas,skipped,11,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/066_Ciftci_et_al_2005_Economic_benefits_ofmixed_croppi__mas.csv
067_Morgado_et_al_2003_Effects_of_plant_population_and,67,direct_llm,skipped,9,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/067_Morgado_et_al_2003_Effects_of_plant_population_and__direct_llm.csv
067_Morgado_et_al_2003_Effects_of_plant_population_and,67,static_workflow,skipped,9,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/067_Morgado_et_al_2003_Effects_of_plant_population_and__static_workflow.csv
067_Morgado_et_al_2003_Effects_of_plant_population_and,67,mas,skipped,13,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/067_Morgado_et_al_2003_Effects_of_plant_population_and__mas.csv
068_Subedi_1998_Profitability_of_barley_and_peas_mixed,68,direct_llm,skipped,24,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/068_Subedi_1998_Profitability_of_barley_and_peas_mixed__direct_llm.csv
068_Subedi_1998_Profitability_of_barley_and_peas_mixed,68,static_workflow,skipped,16,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/068_Subedi_1998_Profitability_of_barley_and_peas_mixed__static_workflow.csv
068_Subedi_1998_Profitability_of_barley_and_peas_mixed,68,mas,skipped,36,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/068_Subedi_1998_Profitability_of_barley_and_peas_mixed__mas.csv
069_Gao_et_al_2010_Distribution_of_roots_and_root_leng,69,direct_llm,skipped,2,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/069_Gao_et_al_2010_Distribution_of_roots_and_root_leng__direct_llm.csv
069_Gao_et_al_2010_Distribution_of_roots_and_root_leng,69,static_workflow,skipped,2,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/069_Gao_et_al_2010_Distribution_of_roots_and_root_leng__static_workflow.csv
069_Gao_et_al_2010_Distribution_of_roots_and_root_leng,69,mas,skipped,2,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/069_Gao_et_al_2010_Distribution_of_roots_and_root_leng__mas.csv
070_Das_et_al_1991_Studies_on_pigeonpea_and_groundnut_,70,direct_llm,skipped,12,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/070_Das_et_al_1991_Studies_on_pigeonpea_and_groundnut___direct_llm.csv
070_Das_et_al_1991_Studies_on_pigeonpea_and_groundnut_,70,static_workflow,skipped,11,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/070_Das_et_al_1991_Studies_on_pigeonpea_and_groundnut___static_workflow.csv
070_Das_et_al_1991_Studies_on_pigeonpea_and_groundnut_,70,mas,skipped,0,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/070_Das_et_al_1991_Studies_on_pigeonpea_and_groundnut___mas.csv
071_Nelson_et_al_2012_Yield_and_weed_suppression_of_cr,71,direct_llm,skipped,14,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/071_Nelson_et_al_2012_Yield_and_weed_suppression_of_cr__direct_llm.csv
071_Nelson_et_al_2012_Yield_and_weed_suppression_of_cr,71,static_workflow,skipped,14,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/071_Nelson_et_al_2012_Yield_and_weed_suppression_of_cr__static_workflow.csv
071_Nelson_et_al_2012_Yield_and_weed_suppression_of_cr,71,mas,skipped,0,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/071_Nelson_et_al_2012_Yield_and_weed_suppression_of_cr__mas.csv
072_Agegnehu_et_al_2008_Yield_potential_and_land_use_e,72,direct_llm,skipped,8,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/072_Agegnehu_et_al_2008_Yield_potential_and_land_use_e__direct_llm.csv
072_Agegnehu_et_al_2008_Yield_potential_and_land_use_e,72,static_workflow,skipped,8,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/072_Agegnehu_et_al_2008_Yield_potential_and_land_use_e__static_workflow.csv
072_Agegnehu_et_al_2008_Yield_potential_and_land_use_e,72,mas,skipped,0,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/072_Agegnehu_et_al_2008_Yield_potential_and_land_use_e__mas.csv
073_Mason_et_al_1987_Intercropping_in_a_temperate_envi,73,direct_llm,skipped,16,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/073_Mason_et_al_1987_Intercropping_in_a_temperate_envi__direct_llm.csv
073_Mason_et_al_1987_Intercropping_in_a_temperate_envi,73,static_workflow,skipped,19,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/073_Mason_et_al_1987_Intercropping_in_a_temperate_envi__static_workflow.csv
073_Mason_et_al_1987_Intercropping_in_a_temperate_envi,73,mas,skipped,0,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/073_Mason_et_al_1987_Intercropping_in_a_temperate_envi__mas.csv
074_Lithourgidis_et_al_2011_Dry_matter_yield_nitrogen_,74,direct_llm,skipped,6,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/074_Lithourgidis_et_al_2011_Dry_matter_yield_nitrogen___direct_llm.csv
074_Lithourgidis_et_al_2011_Dry_matter_yield_nitrogen_,74,static_workflow,skipped,6,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/074_Lithourgidis_et_al_2011_Dry_matter_yield_nitrogen___static_workflow.csv
074_Lithourgidis_et_al_2011_Dry_matter_yield_nitrogen_,74,mas,skipped,10,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/074_Lithourgidis_et_al_2011_Dry_matter_yield_nitrogen___mas.csv
075_Prasad_et_al_1991_Pigeonpea_and_soybean_intercropp,75,direct_llm,skipped,11,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/075_Prasad_et_al_1991_Pigeonpea_and_soybean_intercropp__direct_llm.csv
075_Prasad_et_al_1991_Pigeonpea_and_soybean_intercropp,75,static_workflow,skipped,11,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/075_Prasad_et_al_1991_Pigeonpea_and_soybean_intercropp__static_workflow.csv
075_Prasad_et_al_1991_Pigeonpea_and_soybean_intercropp,75,mas,skipped,11,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/075_Prasad_et_al_1991_Pigeonpea_and_soybean_intercropp__mas.csv
076_Asl_et_al_2009_Potato_and_pinto_bean_intercropping,76,static_workflow,skipped_gap,0,
077_Kontturi_et_al_2011_Pea_oat_intercrops_to_sustain_,77,direct_llm,skipped,3,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/077_Kontturi_et_al_2011_Pea_oat_intercrops_to_sustain___direct_llm.csv
077_Kontturi_et_al_2011_Pea_oat_intercrops_to_sustain_,77,static_workflow,skipped,3,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/077_Kontturi_et_al_2011_Pea_oat_intercrops_to_sustain___static_workflow.csv
077_Kontturi_et_al_2011_Pea_oat_intercrops_to_sustain_,77,mas,skipped,18,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/077_Kontturi_et_al_2011_Pea_oat_intercrops_to_sustain___mas.csv
078_Teasdale_et_al_1987_Performance_of_four_tomato_cul,78,direct_llm,skipped,1,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/078_Teasdale_et_al_1987_Performance_of_four_tomato_cul__direct_llm.csv
078_Teasdale_et_al_1987_Performance_of_four_tomato_cul,78,static_workflow,skipped,5,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/078_Teasdale_et_al_1987_Performance_of_four_tomato_cul__static_workflow.csv
078_Teasdale_et_al_1987_Performance_of_four_tomato_cul,78,mas,skipped,5,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/078_Teasdale_et_al_1987_Performance_of_four_tomato_cul__mas.csv
079_Mondal_et_al_2004_Effect_of_K_on_soil_fertility_an,79,direct_llm,skipped,6,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/079_Mondal_et_al_2004_Effect_of_K_on_soil_fertility_an__direct_llm.csv
079_Mondal_et_al_2004_Effect_of_K_on_soil_fertility_an,79,static_workflow,skipped,12,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/079_Mondal_et_al_2004_Effect_of_K_on_soil_fertility_an__static_workflow.csv
